,LVal_bin,RVal_bin,conf
110,5,0,0.5173849746006498
111,0,4,0.7970001989157357
112,0,1,0.68162854201494
113,2,1,0.4674323129429861
114,3,1,0.29157862873869994
115,1,5,0.7462166121052868
116,4,5,0.7165143588620139
117,1,2,0.757487591127495
118,1,3,0.6598334211112011
119,0,4,0.8073105184372948
120,4,3,0.6543353561215155
121,4,1,0.2963778618272882
122,4,4,0.40923217969761083
123,1,0,0.5722587450592919
124,3,4,0.41714011541310286
125,4,0,0.927121065823025
126,0,2,0.7566856490352155
127,4,2,0.7535049356896213
128,1,4,0.8557486625782538
129,5,1,0.6033843469813673
130,0,1,0.34248731959921663
131,5,4,0.36459217144708417
132,1,1,0.7532522628037197
133,4,1,0.6360333680669861
134,0,3,0.8528516135332093
135,5,4,0.6820758995266452
136,2,0,0.5221550726931714
137,1,5,0.5645459491882046
138,4,1,0.85918545934597
139,3,1,0.7461307082956965
140,4,2,0.5828706839158397
141,3,4,0.749836947526707
142,0,1,0.2789189195825291
143,1,1,0.6348848381735043
144,4,2,0.3574983934217514
145,1,2,0.47520174929501174
146,5,1,0.6973534427903282
147,3,5,0.6296461313461732
148,2,5,0.8154607504976222
149,3,0,0.4314143167634003
150,0,3,0.3116080151436018
151,3,3,0.6897549754783803
152,1,0,0.6588842592992401
153,0,2,0.6584984880293704
154,3,2,0.5613669026781187
155,4,3,0.518218306837987
156,3,4,0.6492909853292097
157,4,0,0.7737709747019635
158,0,4,0.7099538050855064
159,1,0,0.6575976744750676
160,0,2,0.5974629518393308
161,5,0,0.6398497788693807
162,0,0,0.5007110818776729
163,0,1,0.46909684936401314
164,3,0,0.7190770423722291
165,4,0,0.09174248346794643
166,4,1,0.5986732446015769
167,4,4,0.5697092316362704
168,0,5,0.8742905589276981
169,0,4,0.8447828750530383
170,2,4,0.7291749017943867
171,2,2,0.45410750182959114
172,1,4,0.34302005576704253
173,1,3,0.36837060306551905
174,5,2,0.7600366355476122
175,1,2,0.7057299638063834
176,4,5,0.9044840341000786
177,2,1,0.6264640276972363
178,3,1,0.6458969551433643
179,1,4,0.8196189670098629
180,4,1,0.7616627024687564
181,3,1,0.6676572411011455
182,4,5,0.7627269250820494
183,3,4,0.6933715583052288
184,3,2,0.6555116619924068
185,0,2,0.3522675933566735
186,3,4,0.4875734377610662
187,0,0,0.08790735256607951
188,2,5,0.7035372004926363
189,5,2,0.5911152586145104
190,2,0,0.6782747896988454
191,0,5,0.5801600865205724
192,4,4,0.7439361682079616
193,4,0,0.7472623122352807
194,0,1,0.5219134057532344
195,1,2,0.4602151938464829
196,3,5,0.6252726773293877
197,5,4,0.8470642240344936
198,3,0,0.41860338826087795
