,LVal_bin,RVal_bin,confReport
145,1,2,0.7586960971741488
146,5,1,0.8562348023800023
147,3,5,0.486055785194062
148,2,5,0.6330125100525404
149,3,0,0.48895784925905145
150,0,3,0.38353605192700335
151,3,3,0.576804368786893
152,1,0,0.5874653436292082
153,0,2,0.570503953117044
154,3,2,0.4806142897647049
155,4,3,0.4986454810392115
156,3,4,0.35899286885342707
157,4,0,0.7061094565160723
158,0,4,0.9341883489530827
159,1,0,0.8219173005834517
160,0,2,0.7123774075578292
161,5,0,0.7174188854793404
162,0,0,0.6750477604245055
163,0,1,0.6240022040479016
164,3,0,0.8570191873948247
165,4,0,0.33932517974513154
166,4,1,0.4409027870372736
167,4,4,0.366253528752324
168,0,5,0.5803317451373783
169,0,4,0.7722413391347781
170,2,4,0.7385396943046643
171,2,2,0.5514527713015425
172,1,4,0.4770730001635785
173,1,3,0.5607771500029155
174,5,2,0.6341916833965339
175,1,2,0.6469684495586053
176,4,5,0.6472479498880692
177,2,1,0.5545169487718333
178,3,1,0.5893656905858126
179,1,4,0.4807016610714778
180,4,1,0.5469243575681144
181,3,1,0.7270787461881595
182,4,5,0.5391612580259407
183,3,4,0.6244001402519808
184,3,2,0.6924117979694111
185,0,2,0.5632329782678294
186,3,4,0.5465745280691783
187,0,0,0.56330165877536
188,2,5,0.5787144325742551
189,5,2,0.48015938177429635
190,2,0,0.8037092252706095
191,0,5,0.8500169850456897
192,4,4,0.4992910961986975
193,4,0,0.7210789432785529
194,0,1,0.6597757905362803
195,1,2,0.5085289796638918
196,3,5,0.5934717951730296
197,5,4,0.6044267117902717
198,3,0,0.45754091132165886
199,1,2,0.08553379539358409
200,2,4,0.6245495368956498
201,3,1,0.7063573695636124
202,1,3,0.6469810445972715
203,4,0,0.877729826607168
204,1,4,0.5772167485352215
205,4,2,0.5342049398346546
206,0,2,0.8307943658029017
207,1,4,0.5659037697053138
208,3,3,0.4810999438453919
209,2,2,0.4215045922184814
210,1,0,0.6040913485405806
211,1,5,0.8193679940513605
212,5,0,0.6516712623095934
213,3,0,0.6642299910296972
214,1,1,0.7081484512164947
215,0,4,0.7500190886550051
216,4,3,0.6652075560523778
217,4,2,0.4839760422035652
218,4,1,0.8642023146312018
219,0,3,0.9263120264213591
220,0,4,0.5601353275477428
221,0,1,0.9037319480018083
222,1,0,0.7777671032109803
223,5,1,0.7527423334212361
