,LVal_bin,RVal_bin,confReport
80,2,4,0.8523260437820428
81,5,0,0.7008522345326199
82,1,0,0.5567635612960449
83,4,0,0.7479196020736761
84,4,5,0.5982636136401265
85,3,1,0.7579243710306649
86,1,2,0.412617812748259
87,3,1,0.5759496309218195
88,0,5,0.8295115669128027
89,1,2,0.6837700953531662
90,4,0,0.7807719524731014
91,1,0,0.4900854834863201
92,0,3,0.9100694546941078
93,3,1,0.5413927828041017
94,3,3,0.6563220305508638
95,1,4,0.7357140197944392
96,0,5,0.8520319561478792
97,0,1,0.5673476954965294
98,1,2,0.8607751028693001
99,3,0,0.8024685517106306
100,5,1,0.4800559745935564
101,4,3,0.613378740853222
102,4,1,0.4875896559338957
103,0,4,0.919796215063907
104,1,5,0.6591714783270829
105,3,0,0.2268680329817725
106,4,1,0.46026750226529334
107,1,4,0.4294376906916577
108,1,2,0.6940717023313486
109,5,4,0.4061543059115277
110,0,1,0.5553411135813692
111,2,5,0.7530831600883968
112,5,2,0.5612285379664331
113,4,5,0.6527036056477303
114,3,2,0.5235741505362513
115,4,4,0.4139783561243712
116,1,1,0.5427080595803541
117,4,0,0.7712755373587282
118,4,2,0.49709819024631063
119,0,4,0.9028110366812956
120,3,4,0.38805507361059866
121,3,1,0.8235961276419432
122,2,4,0.7430215198176047
123,3,4,0.7617579642208611
124,0,2,0.7356053262930234
125,3,5,0.5976063820853434
126,4,2,0.6493594475614145
127,1,0,0.6382474476534203
128,0,0,0.7193769341734271
129,5,0,0.8512684130615867
130,2,1,0.6126514806944232
131,2,0,0.5448402988429598
132,2,2,0.4090694028187232
133,0,2,0.8786635096703971
134,1,3,0.5640640507839733
135,3,0,0.7377291632265589
136,0,2,0.7343945544057632
137,4,2,0.5796770452057499
138,3,3,0.7084535018580121
139,3,4,0.47101402885851307
140,5,4,0.7130380929476332
141,2,4,0.5844782296628143
142,4,2,0.6962234271425267
143,2,5,0.11202851231528135
144,3,0,0.7783387679868611
145,4,5,0.590871868359532
146,4,4,0.5847592584284844
147,0,3,0.604088802947252
148,0,4,0.6130514224157979
149,1,4,0.5951071335180711
150,1,1,0.45074010722328567
151,3,1,0.8958522044443131
152,3,4,0.7473626159738479
153,5,1,0.7295788758888878
154,0,0,0.5278444816941436
155,1,3,0.5456674967617146
156,1,0,0.50415558837366
157,1,0,0.5748314303950359
158,2,1,0.3234459709046831
159,5,2,0.7338138429425982
160,3,5,0.7066271261630234
161,1,2,0.8122718222713081
162,2,2,0.6634233277825019
163,3,2,0.8844374864716744
164,5,0,0.902020463625181
165,4,3,0.6454693406447491
166,0,1,0.6410402368376494
167,0,1,0.5923192566551772
168,0,4,0.8552061266948173
169,3,1,0.43442985647176496
170,0,5,0.9232422424611885
171,4,0,0.9028663048241361
172,1,5,0.45023460384916364
173,1,2,0.597529051844108
174,4,1,0.7884036327082014
175,2,0,0.5745957633488264
176,1,4,0.8281196250581558
177,0,2,0.8110636675292768
178,4,0,0.5718440536001971
179,4,1,0.7426413995957701
180,1,1,0.6183474393155753
181,0,1,0.763674966128194
182,3,4,0.6679946814550536
183,5,2,0.6709580217499951
184,1,2,0.6133647716258628
185,1,5,0.8753002808608616
186,0,2,0.5182024939863263
187,4,0,0.2719600267308501
188,4,1,0.5706813559037305
189,2,1,0.45673152087391294
190,1,0,0.45563635985677825
191,0,4,0.909733568725365
192,4,5,0.6986470814573347
193,2,2,0.7386467996501324
194,2,4,0.69049049193908
195,0,4,0.8154152525888929
196,0,2,0.6170550078203685
197,5,1,0.9423401436329254
198,1,4,0.7164486050211418
199,2,0,0.6483571429792232
200,1,0,0.8497827052006819
201,4,2,0.58598528924551
