,LVal_bin,RVal_bin,confReport
796,4,3,0.6466967972933536
797,1,4,0.7685089550871976
798,3,5,0.7911323749269781
799,4,0,0.9242276903981385
800,5,1,0.44555840817107945
801,2,0,0.7386672220065725
802,4,1,0.5676559474586963
803,4,5,0.42623309640762014
804,2,5,0.465708521274028
805,1,2,0.7030532073511313
806,3,1,0.4729003285903829
807,0,1,0.8156273798983219
808,5,2,0.5532806846916963
809,0,2,0.7129634855265062
810,3,4,0.49944572159164813
811,1,4,0.39210139224370455
812,1,0,0.690006660749989
813,3,1,0.45489808397799963
814,5,1,0.7996772648437936
815,1,3,0.6932705943507959
816,0,1,0.44994577643812605
817,0,0,0.5257570667557488
818,3,0,0.8333427184807143
819,0,4,0.8127080650738538
820,0,4,0.824942411094046
821,3,1,0.5627567970490815
822,2,2,0.4986008359773253
823,4,5,0.6197204052265097
824,4,3,0.4433738315919928
825,1,0,0.39871240378013234
826,2,0,0.16642762907897535
827,5,4,0.4114322497233466
828,4,1,0.6641681705006007
829,0,3,0.6955617824837322
830,4,0,0.6015674495646418
831,2,4,0.42867944877057673
832,4,2,0.6153975140896308
833,5,0,0.8375919258754765
834,3,5,0.448321402298941
835,2,1,0.6914375634903943
836,3,2,0.6746142248407119
837,0,5,0.8650423147319207
838,3,0,0.5034583954625623
839,0,1,0.42742417351321554
840,1,2,0.5440434105593666
841,3,4,0.3614305748477941
842,1,1,0.5193798451829041
843,0,2,0.6170006580890031
844,1,2,0.5327016054757294
845,4,0,0.8283553293096062
846,4,2,0.6013728253179192
847,3,3,0.6542074869525586
848,5,2,0.8304243473607499
849,2,5,0.7581395357948774
850,1,4,0.5243866059100927
851,4,1,0.8435625878227386
852,4,4,0.025899133755935208
853,1,5,0.714846191357473
854,3,1,0.589752408443744
855,1,0,0.6692813616449317
856,2,2,0.6533533087002232
857,5,0,0.9029397653867829
858,4,2,0.40279223193105446
859,0,2,0.768251089497162
860,0,1,0.782990381708762
861,4,0,0.8042628522006063
862,1,2,0.5748341740366899
863,3,0,0.7992866811739654
864,4,1,0.7675346865978572
865,1,4,0.8298122006534734
866,0,0,0.5669651902348226
867,3,1,0.7671780783729124
868,0,2,0.7203135436742955
869,3,2,0.5595973123645087
870,1,4,0.5336967329047717
871,4,2,0.7978302564874505
872,0,4,0.273848659566793
873,2,1,0.718047820588308
874,1,2,0.7533335107638363
875,3,3,0.4993927573200288
876,0,4,0.7214866235067529
877,3,5,0.38720316593672494
878,2,4,0.5344602443647495
879,1,5,0.5950456851897883
880,5,1,0.8115710889637993
881,3,0,0.7398111991889595
882,5,2,0.7965864755550783
883,4,5,0.33564098226778055
884,2,5,0.6556033387307206
885,4,4,0.3539481451668317
886,3,4,0.5215958157223686
887,0,3,0.42608010376459576
888,1,3,0.485793257463711
889,2,0,0.7376948122774631
890,0,1,0.8885960819107033
891,1,0,0.7829726881048504
892,0,5,0.5322702518915452
893,5,4,0.682116782408395
894,4,3,0.6984487889124764
895,1,1,0.531129660997213
896,4,1,0.7379344439496005
897,3,4,0.6458992834484376
898,4,0,0.6560266303888334
899,3,2,0.6212138031096555
900,0,1,0.7868969943984626
901,4,1,0.5763273746504934
902,4,3,0.5730493501309806
903,1,5,0.5233446415236672
904,4,5,0.344146073601753
905,4,0,0.6914365079572676
906,4,2,0.7206409560105557
907,1,1,0.39352565348961466
908,0,3,0.7102756858961179
909,3,5,0.5385011904686349
910,2,2,0.4058158448346962
911,5,4,0.6125603084074012
912,3,0,0.5997820096891834
913,1,0,0.6834640950883727
914,0,2,0.6634158351567552
915,1,2,0.6074153045414427
916,2,5,0.6945329580771132
917,2,1,0.6945506337454347
918,3,1,0.6251754500046569
919,5,0,0.7624738639971939
920,1,4,0.6798122951052208
921,1,2,0.5440057471611873
922,4,0,0.8214448804143673
923,1,4,0.6551799628253254
924,4,1,0.6404241272999902
925,2,4,0.7014281853361676
926,2,0,0.6417077628445713
927,5,1,0.9137245177471156
928,0,0,0.618104614862481
929,4,2,0.7134249271303255
930,1,0,0.6647199672719682
931,0,1,0.6627845143132073
932,4,4,0.30063620017760617
933,0,2,0.5898816695141236
